Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AQI,Hour,Month
2004-09-13,1900-01-01 12:00:00,3.0,1346.0,18.2,1246.0,353.0,639.0,138.0,1907.0,1458.0,32.6,34.8,1.6872,464.76691729323306,12,9
2004-09-13,1900-01-01 13:00:00,3.0,1307.0,17.9,1236.0,397.0,649.0,137.0,1869.0,1356.0,32.2,34.2,1.6145,455.3383458646617,13,9
2004-09-13,1900-01-01 14:00:00,2.2,1157.0,12.6,1069.0,274.0,737.0,120.0,1653.0,1100.0,32.1,33.5,1.569,401.74436090225566,14,9
2004-09-13,1900-01-01 15:00:00,2.0,1154.0,11.3,1026.0,505.0,773.0,208.0,1623.0,1212.0,32.6,31.8,1.5361,393.5488721804511,15,9
2004-09-13,1900-01-01 16:00:00,2.3,1172.0,14.9,1145.0,275.0,735.0,128.0,1676.0,1049.0,35.2,25.2,1.4111,407.45112781954884,16,9
2004-09-13,1900-01-01 17:00:00,3.1,1241.0,18.5,1254.0,360.0,693.0,145.0,1735.0,1149.0,34.3,24.7,1.3154,422.09022556390977,17,9
2004-09-13,1900-01-01 18:00:00,3.948,1379.0,25.2,1433.0,343.3448275862069,605.0,163.35,1982.0,1370.0,31.5,29.9,1.3638,483.37593984962405,18,9
2004-09-13,1900-01-01 19:00:00,6.2,1570.0,35.9,1684.0,597.0,494.0,168.0,2289.0,1716.0,29.0,36.6,1.4452,68.0,19,9
2004-09-13,1900-01-01 20:00:00,4.7,1418.0,26.7,1471.0,728.0,542.0,177.0,2064.0,1600.0,27.1,42.2,1.4949,53.0,20,9
2004-09-13,1900-01-01 21:00:00,3.0,1317.0,19.9,1295.0,891.0,593.0,172.0,1883.0,1592.0,26.1,46.4,1.5445,458.812030075188,21,9
2004-09-13,1900-01-01 22:00:00,2.1,1204.0,14.6,1136.0,346.0,648.0,112.0,1782.0,1491.0,25.1,49.4,1.548,433.7518796992481,22,9
2004-09-13,1900-01-01 23:00:00,1.0,1014.0,6.9,853.0,98.0,843.0,39.0,1499.0,1084.0,26.0,46.4,1.5375,362.78195488721803,23,9
2004-09-14,1900-01-01 00:00:00,0.8,956.0,5.6,794.0,144.0,896.0,68.0,1456.0,1007.0,24.7,49.2,1.5116,352.1127819548872,0,9
2004-09-14,1900-01-01 01:00:00,0.7,891.0,3.9,708.0,110.0,1005.0,51.0,1382.0,823.0,24.8,49.0,1.5092,333.7518796992481,1,9
2004-09-14,1900-01-01 02:00:00,0.75,856.0,3.2,665.0,116.11598746081505,1061.0,58.388888888888886,1375.0,788.0,23.5,52.6,1.5035,332.01503759398497,2,9
2004-09-14,1900-01-01 03:00:00,0.6,863.0,3.9,703.0,114.57692307692308,1032.0,73.55424430641823,1403.0,791.0,20.8,62.1,1.5044,338.9624060150376,3,9
2004-09-14,1900-01-01 04:00:00,0.5470588235294118,911.0,4.6,745.0,79.02492211838006,922.0,48.5,1428.0,924.0,19.9,65.5,1.5078,345.16541353383457,4,9
2004-09-14,1900-01-01 05:00:00,0.6045454545454546,936.0,5.0,765.0,85.20186335403727,916.0,53.333333333333336,1462.0,941.0,20.6,62.9,1.5088,353.6015037593985,5,9
2004-09-14,1900-01-01 06:00:00,0.9454545454545454,1087.0,9.6,964.0,123.46894409937889,774.0,64.57894736842105,1633.0,1103.0,21.3,59.4,1.4918,396.03007518796994,6,9
2004-09-14,1900-01-01 07:00:00,2.668181818181818,1540.0,27.8,1498.0,223.08074534161491,519.0,91.57894736842105,2301.0,1657.0,22.0,58.3,1.5199,0.0,7,9
2004-09-14,1900-01-01 08:00:00,3.3285714285714287,1513.0,32.1,1601.0,340.57413249211356,469.0,102.88888888888889,2382.0,1743.0,23.2,55.4,1.5559,0.0,8,9
2004-09-14,1900-01-01 09:00:00,3.0181818181818185,1409.0,20.9,1322.0,356.0217391304348,562.0,117.42105263157895,2004.0,1601.0,26.5,50.2,1.713,488.83458646616543,9,9
2004-09-14,1900-01-01 10:00:00,2.4318181818181817,1219.0,11.8,1042.0,334.429012345679,699.0,125.05263157894737,1750.0,1253.0,29.0,45.5,1.7976,425.812030075188,10,9
2004-09-14,1900-01-01 11:00:00,2.2454545454545456,1286.0,15.8,1172.0,298.167701863354,644.0,127.47368421052632,1870.0,1295.0,30.1,42.0,1.7602,455.5864661654135,11,9
2004-09-14,1900-01-01 12:00:00,2.221739130434783,1228.0,15.8,1174.0,267.45510835913313,668.0,119.33333333333333,1788.0,1192.0,32.3,35.9,1.7067,435.2406015037594,12,9
2004-09-14,1900-01-01 13:00:00,2.3260869565217392,1140.0,14.0,1117.0,249.13707165109034,711.0,116.21052631578948,1690.0,1046.0,33.2,33.8,1.69,410.9248120300752,13,9
2004-09-14,1900-01-01 14:00:00,1.9217391304347828,1052.0,8.2,906.0,237.96226415094338,832.0,110.78947368421052,1516.0,803.0,34.0,33.6,1.7591,367.0,14,9
2004-09-14,1900-01-01 15:00:00,1.9217391304347828,1282.0,13.7,1107.0,232.4375,682.0,114.47368421052632,1791.0,1116.0,29.9,45.6,1.8942,435.98496240601503,15,9
2004-09-14,1900-01-01 16:00:00,2.3086956521739133,1378.0,19.5,1282.0,255.95,576.0,122.36842105263158,2010.0,1347.0,27.7,53.7,1.967,490.3233082706767,16,9
2004-09-14,1900-01-01 17:00:00,3.408,1506.0,26.7,1471.0,299.80625,518.0,148.85,2200.0,1530.0,28.0,52.7,1.9604,0.0,17,9
2004-09-14,1900-01-01 18:00:00,3.948,1310.0,18.7,1259.0,343.3448275862069,620.0,163.35,1926.0,1240.0,28.6,48.2,1.8616,469.4812030075188,18,9
2004-09-14,1900-01-01 19:00:00,4.330769230769231,1204.0,13.9,1114.0,357.7617554858934,686.0,162.8095238095238,1807.0,1092.0,24.8,61.6,1.9067,439.9548872180451,19,9
2004-09-14,1900-01-01 20:00:00,3.2615384615384615,1071.0,6.7,842.0,343.3613707165109,873.0,143.8095238095238,1575.0,740.0,20.3,77.2,1.8204,381.6390977443609,20,9
2004-09-14,1900-01-01 21:00:00,1.9615384615384615,967.0,4.2,719.0,284.975,980.0,115.85714285714286,1490.0,670.0,19.7,82.5,1.8674,360.5488721804511,21,9
2004-09-14,1900-01-01 22:00:00,1.7,947.0,3.6,689.0,215.4576802507837,1009.0,105.25,1454.0,640.0,20.6,78.8,1.8885,351.61654135338347,22,9
2004-09-14,1900-01-01 23:00:00,1.6440000000000001,1011.0,4.4,734.0,194.97492163009403,967.0,93.9,1497.0,918.0,19.2,87.2,1.9195,362.2857142857143,23,9
2004-09-15,1900-01-01 00:00:00,1.592,971.0,4.2,722.0,187.684375,949.0,87.71428571428571,1472.0,804.0,20.5,81.5,1.936,356.0827067669173,0,9
2004-09-15,1900-01-01 01:00:00,1.1782608695652175,886.0,2.6,627.0,154.840625,1082.0,70.47368421052632,1405.0,694.0,21.4,74.0,1.8683,339.45864661654133,1,9
2004-09-15,1900-01-01 02:00:00,0.75,908.0,3.1,657.0,116.11598746081505,1013.0,58.388888888888886,1460.0,796.0,20.5,78.2,1.8678,353.10526315789474,2,9
2004-09-15,1900-01-01 03:00:00,0.6,901.0,3.0,652.0,114.57692307692308,1013.0,73.55424430641823,1468.0,804.0,20.7,77.8,1.8764,355.09022556390977,3,9
2004-09-15,1900-01-01 04:00:00,0.5470588235294118,915.0,3.4,674.0,79.02492211838006,970.0,48.5,1481.0,829.0,20.5,78.0,1.8636,358.3157894736842,4,9
2004-09-15,1900-01-01 05:00:00,0.6045454545454546,940.0,4.0,712.0,85.20186335403727,961.0,53.333333333333336,1499.0,848.0,20.6,76.2,1.8272,362.78195488721803,5,9
2004-09-15,1900-01-01 06:00:00,0.9454545454545454,1048.0,7.8,891.0,123.46894409937889,791.0,64.57894736842105,1654.0,992.0,20.1,77.4,1.802,401.9924812030075,6,9
2004-09-15,1900-01-01 07:00:00,2.668181818181818,1298.0,16.1,1181.0,223.08074534161491,644.0,91.57894736842105,1962.0,1256.0,20.9,73.3,1.787,478.4135338345865,7,9
2004-09-15,1900-01-01 08:00:00,3.3285714285714287,1487.0,27.6,1493.0,340.57413249211356,492.0,102.88888888888889,2345.0,1598.0,21.2,72.3,1.8007,0.0,8,9
2004-09-15,1900-01-01 09:00:00,3.0181818181818185,1327.0,17.8,1233.0,356.0217391304348,582.0,117.42105263157895,1968.0,1403.0,22.5,68.9,1.8511,479.90225563909775,9,9
2004-09-15,1900-01-01 10:00:00,2.4318181818181817,1363.0,18.5,1255.0,334.429012345679,573.0,125.05263157894737,1989.0,1497.0,23.7,64.5,1.8682,485.1127819548872,10,9
2004-09-15,1900-01-01 11:00:00,2.2454545454545456,1393.0,21.6,1340.0,298.167701863354,529.0,127.47368421052632,2080.0,1500.0,23.2,68.4,1.9243,0.0,11,9
2004-09-15,1900-01-01 12:00:00,2.221739130434783,1361.0,21.0,1324.0,267.45510835913313,540.0,119.33333333333333,2044.0,1549.0,23.5,69.2,1.9776,498.7593984962406,12,9
2004-09-15,1900-01-01 13:00:00,2.3260869565217392,1289.0,17.2,1217.0,249.13707165109034,599.0,116.21052631578948,1975.0,1374.0,24.1,65.5,1.9371,481.6390977443609,13,9
2004-09-15,1900-01-01 14:00:00,1.9217391304347828,1265.0,16.1,1184.0,237.96226415094338,619.0,110.78947368421052,1930.0,1270.0,24.2,65.6,1.9501,470.4736842105263,14,9
2004-09-15,1900-01-01 15:00:00,1.9217391304347828,1339.0,18.6,1257.0,232.4375,579.0,114.47368421052632,2031.0,1360.0,24.6,63.9,1.9459,495.5338345864661,15,9
2004-09-15,1900-01-01 16:00:00,2.3086956521739133,1269.0,17.2,1215.0,255.95,608.0,122.36842105263158,1939.0,1296.0,26.3,56.5,1.9018,472.70676691729324,16,9
2004-09-15,1900-01-01 17:00:00,3.3,1299.0,17.3,1220.0,341.0,624.0,112.0,1929.0,1319.0,26.9,53.1,1.8557,470.22556390977445,17,9
2004-09-15,1900-01-01 18:00:00,6.1,1546.0,28.6,1519.0,622.0,493.0,170.0,2265.0,1649.0,26.5,50.8,1.7334,67.0,18,9
2004-09-15,1900-01-01 19:00:00,6.7,1571.0,31.8,1593.0,615.0,469.0,173.0,2409.0,1686.0,25.1,55.8,1.7511,73.0,19,9
2004-09-15,1900-01-01 20:00:00,4.4,1312.0,20.1,1299.0,443.0,580.0,135.0,2016.0,1380.0,23.9,58.9,1.7276,491.812030075188,20,9
2004-09-15,1900-01-01 21:00:00,1.9,1074.0,9.2,946.0,219.0,767.0,93.0,1635.0,1079.0,23.1,62.8,1.7562,396.5263157894737,21,9
2004-09-15,1900-01-01 22:00:00,1.8,1127.0,10.3,989.0,203.0,752.0,74.0,1724.0,1096.0,22.1,67.3,1.7671,419.3609022556391,22,9
2004-09-15,1900-01-01 23:00:00,1.5,1040.0,8.6,923.0,165.0,769.0,69.0,1640.0,1049.0,22.1,66.5,1.7441,397.76691729323306,23,9
2004-09-16,1900-01-01 00:00:00,1.6,1060.0,8.6,925.0,339.0,772.0,109.0,1649.0,1161.0,21.1,70.1,1.7366,400.0,0,9
2004-09-16,1900-01-01 01:00:00,0.8,911.0,4.8,753.0,103.0,934.0,55.0,1496.0,865.0,21.9,67.1,1.7394,362.0375939849624,1,9
2004-09-16,1900-01-01 02:00:00,0.5,853.0,2.6,623.0,74.0,1107.0,49.0,1421.0,768.0,21.7,67.4,1.7262,343.42857142857144,2,9
2004-09-16,1900-01-01 03:00:00,0.7,915.0,4.3,725.0,114.57692307692308,962.0,73.55424430641823,1485.0,845.0,20.2,73.8,1.7229,359.30827067669173,3,9
2004-09-16,1900-01-01 04:00:00,0.6,897.0,4.5,738.0,72.0,936.0,42.0,1471.0,843.0,19.1,76.0,1.6668,355.83458646616543,4,9
2004-09-16,1900-01-01 05:00:00,0.9,976.0,6.6,840.0,180.0,844.0,50.0,1562.0,964.0,19.4,75.4,1.6802,378.4135338345865,5,9
2004-09-16,1900-01-01 06:00:00,1.4,1066.0,10.1,982.0,239.0,740.0,53.0,1699.0,1065.0,19.7,74.4,1.6829,413.1578947368421,6,9
2004-09-16,1900-01-01 07:00:00,4.2,1435.0,23.4,1387.0,664.0,544.0,86.0,2140.0,1467.0,19.9,74.3,1.7083,47.72727272727273,7,9
2004-09-16,1900-01-01 08:00:00,4.1,1420.0,25.0,1430.0,525.0,512.0,81.0,2194.0,1510.0,20.4,72.8,1.7198,46.590909090909086,8,9
2004-09-16,1900-01-01 09:00:00,3.6,1365.0,21.6,1341.0,543.0,549.0,96.0,2033.0,1518.0,21.6,67.7,1.7254,496.03007518796994,9,9
2004-09-16,1900-01-01 10:00:00,2.5,1171.0,13.0,1083.0,390.0,695.0,96.0,1758.0,1276.0,22.9,59.1,1.633,427.796992481203,10,9
2004-09-16,1900-01-01 11:00:00,1.3,982.0,6.8,850.0,217.0,888.0,79.0,1505.0,873.0,18.7,73.1,1.5608,364.2706766917293,11,9
2004-09-16,1900-01-01 12:00:00,1.7,1021.0,10.0,979.0,248.0,798.0,95.0,1580.0,958.0,21.1,58.3,1.4444,382.8796992481203,12,9
2004-09-16,1900-01-01 13:00:00,2.1,1044.0,11.7,1039.0,333.0,771.0,127.0,1609.0,1076.0,23.3,47.1,1.3281,390.0751879699248,13,9
2004-09-16,1900-01-01 14:00:00,1.7,1005.0,9.8,972.0,279.0,834.0,102.0,1514.0,952.0,22.9,47.9,1.3208,366.50375939849624,14,9
2004-09-16,1900-01-01 15:00:00,1.9,1021.0,10.2,985.0,339.0,816.0,107.0,1524.0,977.0,23.3,46.2,1.301,368.98496240601503,15,9
2004-09-16,1900-01-01 16:00:00,2.3,1064.0,12.0,1048.0,315.0,772.0,110.0,1574.0,1059.0,23.7,45.4,1.315,381.390977443609,16,9
2004-09-16,1900-01-01 17:00:00,3.3,1167.0,17.7,1231.0,365.0,659.0,124.0,1745.0,1199.0,23.8,46.1,1.3373,424.57142857142856,17,9
2004-09-16,1900-01-01 18:00:00,3.5,1167.0,18.8,1263.0,338.0,640.0,113.0,1790.0,1212.0,23.0,49.3,1.3689,435.7368421052632,18,9
2004-09-16,1900-01-01 19:00:00,3.6,1164.0,17.6,1227.0,318.0,658.0,104.0,1800.0,1193.0,21.9,53.1,1.3787,438.21804511278197,19,9
2004-09-16,1900-01-01 20:00:00,2.9,1092.0,13.8,1110.0,302.0,725.0,117.0,1641.0,1105.0,21.3,54.8,1.3742,398.01503759398497,20,9
2004-09-16,1900-01-01 21:00:00,2.0,997.0,9.4,955.0,214.0,845.0,94.0,1528.0,926.0,21.2,55.2,1.3699,369.97744360902254,21,9
2004-09-16,1900-01-01 22:00:00,1.9,966.0,9.6,964.0,215.4576802507837,858.0,105.25,1560.0,1231.0,21.4,54.8,1.3813,377.9172932330827,22,9
2004-09-16,1900-01-01 23:00:00,1.5,969.0,8.5,922.0,194.97492163009403,906.0,93.9,1488.0,995.0,20.8,57.2,1.3925,360.05263157894734,23,9
2004-09-17,1900-01-01 00:00:00,1.1,944.0,10.7,1005.0,363.0,874.0,109.0,1633.0,1094.0,21.3,55.8,1.3974,396.03007518796994,0,9
2004-09-17,1900-01-01 01:00:00,0.8,834.0,6.1,817.0,178.0,1022.0,72.0,1408.0,774.0,21.4,52.1,1.3125,340.203007518797,1,9
2004-09-17,1900-01-01 02:00:00,0.5,796.0,3.2,667.0,55.0,1162.0,40.0,1295.0,558.0,20.6,56.6,1.3583,454.0,2,9
2004-09-17,1900-01-01 03:00:00,0.4,777.0,2.0,585.0,114.57692307692308,1305.0,73.55424430641823,1266.0,510.0,20.0,59.1,1.3694,406.0,3,9
2004-09-17,1900-01-01 04:00:00,0.3,752.0,1.2,521.0,32.0,1451.0,23.0,1247.0,471.0,19.7,61.9,1.4017,389.21782178217825,4,9
2004-09-17,1900-01-01 05:00:00,0.3,755.0,1.3,528.0,35.0,1472.0,24.0,1234.0,471.0,19.6,59.1,1.3346,389.21782178217825,5,9
2004-09-17,1900-01-01 06:00:00,0.5,800.0,2.2,598.0,84.0,1336.0,41.0,1278.0,529.0,19.8,56.7,1.2941,425.0,6,9
2004-09-17,1900-01-01 07:00:00,2.4,1147.0,14.6,1136.0,456.0,737.0,99.0,1708.0,1114.0,20.2,55.6,1.3043,415.390977443609,7,9
2004-09-17,1900-01-01 08:00:00,2.2,1036.0,9.7,965.0,342.0,854.0,91.0,1544.0,987.0,19.7,57.8,1.3112,373.9473684210526,8,9
2004-09-17,1900-01-01 09:00:00,1.4,926.0,6.7,845.0,239.0,979.0,81.0,1398.0,851.0,20.2,53.1,1.2442,337.7218045112782,9,9
2004-09-17,1900-01-01 10:00:00,1.6,961.0,7.6,881.0,337.0,932.0,95.0,1417.0,901.0,22.0,47.0,1.2259,342.43609022556393,10,9
2004-09-17,1900-01-01 11:00:00,1.6,951.0,8.6,926.0,351.0,902.0,113.0,1460.0,949.0,23.5,41.6,1.1884,353.10526315789474,11,9
2004-09-17,1900-01-01 12:00:00,1.6,962.0,9.0,940.0,209.0,889.0,89.0,1441.0,855.0,22.8,41.8,1.1417,348.390977443609,12,9
2004-09-17,1900-01-01 13:00:00,2.1,1004.0,10.7,1004.0,257.0,832.0,88.0,1490.0,911.0,23.4,40.4,1.15,360.5488721804511,13,9
2004-09-17,1900-01-01 14:00:00,1.1,893.0,6.3,828.0,169.0,988.0,81.0,1357.0,672.0,23.2,42.8,1.2017,327.5488721804511,14,9
2004-09-17,1900-01-01 15:00:00,1.6,990.0,9.4,956.0,216.0,872.0,82.0,1476.0,826.0,23.6,43.2,1.2433,357.0751879699248,15,9
2004-09-17,1900-01-01 16:00:00,2.4,1071.0,12.5,1068.0,303.0,798.0,115.0,1556.0,988.0,23.9,40.8,1.1937,376.9248120300752,16,9
2004-09-17,1900-01-01 17:00:00,2.9,1140.0,15.2,1155.0,320.0,733.0,112.0,1660.0,1105.0,23.6,42.8,1.23,403.4812030075188,17,9
2004-09-17,1900-01-01 18:00:00,2.7,1103.0,14.8,1143.0,310.0,741.0,116.0,1647.0,1089.0,23.2,43.3,1.2161,399.50375939849624,18,9
2004-09-17,1900-01-01 19:00:00,3.1,1082.0,15.9,1178.0,341.0,733.0,129.0,1605.0,1077.0,22.8,42.5,1.1608,389.0827067669173,19,9
2004-09-17,1900-01-01 20:00:00,2.2,991.0,10.0,977.0,272.0,872.0,110.0,1448.0,923.0,22.3,42.2,1.1209,350.1278195488722,20,9
2004-09-17,1900-01-01 21:00:00,1.5,935.0,6.9,852.0,229.0,978.0,105.0,1344.0,824.0,22.1,43.0,1.1271,324.3233082706767,21,9
2004-09-17,1900-01-01 22:00:00,1.2,908.0,5.5,790.0,168.0,1046.0,90.0,1317.0,717.0,22.2,42.7,1.1237,317.62406015037595,22,9
2004-09-17,1900-01-01 23:00:00,1.3,927.0,6.3,826.0,173.0,1021.0,94.0,1331.0,734.0,22.1,42.8,1.1265,321.09774436090225,23,9
2004-09-18,1900-01-01 00:00:00,1.4,936.0,6.7,844.0,186.0,978.0,96.0,1365.0,776.0,22.1,43.5,1.1443,329.5338345864662,0,9
2004-09-18,1900-01-01 01:00:00,0.9,847.0,3.7,694.0,112.0,1153.0,70.0,1240.0,594.0,21.5,45.6,1.1528,490.0,1,9
2004-09-18,1900-01-01 02:00:00,0.7,812.0,3.2,664.0,79.0,1212.0,57.0,1215.0,518.0,21.1,44.5,1.098,414.0,2,9
2004-09-18,1900-01-01 03:00:00,0.6,804.0,2.4,616.0,114.57692307692308,1271.0,73.55424430641823,1189.0,496.0,20.4,47.1,1.1178,397.38613861386136,3,9
2004-09-18,1900-01-01 04:00:00,0.5470588235294118,793.0,2.7,636.0,62.0,1213.0,45.0,1195.0,514.0,20.6,45.9,1.0993,410.0,4,9
2004-09-18,1900-01-01 05:00:00,0.5,775.0,2.3,609.0,58.0,1319.0,42.0,1190.0,468.0,20.2,46.7,1.0899,388.23762376237624,5,9
2004-09-18,1900-01-01 06:00:00,0.8,835.0,3.6,690.0,122.0,1183.0,71.0,1257.0,621.0,20.1,47.8,1.1144,302.7368421052632,6,9
2004-09-18,1900-01-01 07:00:00,1.2,913.0,6.4,830.0,173.0,980.0,82.0,1371.0,757.0,20.0,50.7,1.1724,331.02255639097746,7,9
2004-09-18,1900-01-01 08:00:00,1.1,903.0,5.0,765.0,176.0,1035.0,81.0,1317.0,712.0,20.7,49.7,1.197,317.62406015037595,8,9
2004-09-18,1900-01-01 09:00:00,1.6,982.0,7.9,895.0,233.0,892.0,89.0,1413.0,859.0,24.3,39.5,1.1842,341.4436090225564,9,9
2004-09-18,1900-01-01 10:00:00,1.4,925.0,6.6,838.0,210.0,949.0,83.0,1324.0,728.0,25.4,34.8,1.1119,319.3609022556391,10,9
2004-09-18,1900-01-01 11:00:00,1.2,895.0,5.2,776.0,178.0,1024.0,82.0,1274.0,640.0,26.6,30.7,1.0501,306.9548872180451,11,9
2004-09-18,1900-01-01 12:00:00,1.4,930.0,6.6,838.0,189.0,957.0,78.0,1319.0,680.0,27.7,28.1,1.0272,318.1203007518797,12,9
2004-09-18,1900-01-01 13:00:00,1.6,953.0,7.6,881.0,210.0,926.0,79.0,1339.0,704.0,27.6,28.7,1.0406,323.0827067669173,13,9
2004-09-18,1900-01-01 14:00:00,1.1,885.0,5.0,765.0,162.0,1017.0,78.0,1268.0,619.0,27.6,29.2,1.0594,305.4661654135338,14,9
2004-09-18,1900-01-01 15:00:00,1.1,903.0,5.3,779.0,137.0,1010.0,73.0,1278.0,583.0,28.1,28.6,1.0715,479.0,15,9
2004-09-18,1900-01-01 16:00:00,1.3,927.0,5.3,781.0,165.0,994.0,73.0,1267.0,594.0,29.1,26.8,1.0648,490.0,16,9
2004-09-18,1900-01-01 17:00:00,1.5,979.0,6.5,835.0,204.0,936.0,100.0,1338.0,700.0,28.4,28.3,1.0798,322.83458646616543,17,9
2004-09-18,1900-01-01 18:00:00,2.0,1050.0,9.2,947.0,266.0,832.0,122.0,1447.0,912.0,26.6,32.1,1.102,349.8796992481203,18,9
2004-09-18,1900-01-01 19:00:00,2.4,1091.0,11.6,1037.0,299.0,770.0,132.0,1512.0,1038.0,25.3,35.3,1.1262,366.0075187969925,19,9
2004-09-18,1900-01-01 20:00:00,2.0,1040.0,9.2,946.0,234.0,827.0,116.0,1424.0,952.0,24.7,37.1,1.1397,344.17293233082705,20,9
2004-09-18,1900-01-01 21:00:00,1.5,997.0,7.5,879.0,181.0,885.0,109.0,1404.0,887.0,23.5,40.6,1.1588,339.2105263157895,21,9
2004-09-18,1900-01-01 22:00:00,1.7,1042.0,9.0,938.0,210.0,816.0,109.0,1456.0,1004.0,22.8,43.4,1.1915,352.1127819548872,22,9
2004-09-18,1900-01-01 23:00:00,2.5,1191.0,12.1,1055.0,304.0,707.0,116.0,1563.0,1221.0,22.2,47.9,1.2626,378.6616541353383,23,9
2004-09-19,1900-01-01 00:00:00,2.2,1149.0,10.5,996.0,255.0,754.0,104.0,1534.0,1177.0,21.3,50.5,1.2652,371.4661654135338,0,9
2004-09-19,1900-01-01 01:00:00,1.4,973.0,7.1,862.0,149.0,850.0,81.0,1436.0,957.0,20.6,53.2,1.2742,347.1503759398496,1,9
2004-09-19,1900-01-01 02:00:00,1.2,940.0,6.2,823.0,112.0,891.0,64.0,1415.0,853.0,19.6,56.6,1.2797,341.9398496240601,2,9
2004-09-19,1900-01-01 03:00:00,1.2,949.0,7.8,890.0,114.57692307692308,854.0,73.55424430641823,1484.0,884.0,18.8,59.8,1.2847,359.0601503759398,3,9
2004-09-19,1900-01-01 04:00:00,0.9,830.0,3.8,699.0,90.0,1012.0,54.0,1339.0,736.0,18.8,59.5,1.2758,323.0827067669173,4,9
2004-09-19,1900-01-01 05:00:00,0.5,773.0,2.3,609.0,46.0,1169.0,35.0,1256.0,590.0,19.3,57.0,1.2603,486.0,5,9
2004-09-19,1900-01-01 06:00:00,0.6,811.0,2.9,644.0,76.0,1144.0,44.0,1289.0,655.0,18.2,60.8,1.2567,310.6766917293233,6,9
2004-09-19,1900-01-01 07:00:00,1.0,901.0,4.8,754.0,139.0,936.0,62.0,1351.0,854.0,16.8,66.8,1.2721,326.0601503759398,7,9
2004-09-19,1900-01-01 08:00:00,1.3,969.0,7.7,886.0,179.0,863.0,68.0,1451.0,953.0,18.6,60.0,1.2757,350.8721804511278,8,9
2004-09-19,1900-01-01 09:00:00,1.7,1027.0,8.8,933.0,224.0,806.0,85.0,1465.0,1050.0,22.2,48.0,1.2678,354.3458646616541,9,9
2004-09-19,1900-01-01 10:00:00,2.2,1094.0,10.6,1002.0,272.0,755.0,110.0,1536.0,1114.0,26.5,35.7,1.2149,371.9624060150376,10,9
2004-09-19,1900-01-01 11:00:00,2.1,1083.0,10.2,984.0,251.0,784.0,115.0,1485.0,1049.0,30.0,28.5,1.1883,359.30827067669173,11,9
2004-09-19,1900-01-01 12:00:00,2.2,1098.0,11.0,1015.0,250.0,754.0,129.0,1508.0,996.0,32.2,24.7,1.1696,365.01503759398497,12,9
2004-09-19,1900-01-01 13:00:00,2.0,1059.0,11.9,1047.0,178.0,761.0,106.0,1549.0,841.0,29.6,28.6,1.1628,375.187969924812,13,9
2004-09-19,1900-01-01 14:00:00,2.0,1021.0,10.8,1009.0,137.0,771.0,87.0,1545.0,769.0,29.8,28.5,1.1809,374.1954887218045,14,9
2004-09-19,1900-01-01 15:00:00,1.2,925.0,5.1,768.0,119.0,987.0,70.0,1289.0,541.0,31.1,26.1,1.163,437.0,15,9
2004-09-19,1900-01-01 16:00:00,1.8,1045.0,8.3,910.0,193.0,878.0,106.0,1385.0,742.0,34.6,22.4,1.212,334.49624060150376,16,9
2004-09-19,1900-01-01 17:00:00,4.3,1303.0,20.7,1317.0,329.0,631.0,151.0,1816.0,1196.0,33.2,25.4,1.2722,442.187969924812,17,9
2004-09-19,1900-01-01 18:00:00,3.8,1254.0,16.8,1204.0,413.0,668.0,179.0,1655.0,1338.0,30.0,31.4,1.3074,402.2406015037594,18,9
2004-09-19,1900-01-01 19:00:00,4.4,1345.0,20.4,1306.0,489.0,587.0,188.0,1806.0,1416.0,27.5,38.1,1.3756,439.70676691729324,19,9
2004-09-19,1900-01-01 20:00:00,3.8,1273.0,15.3,1159.0,470.0,645.0,187.0,1704.0,1341.0,26.2,42.5,1.423,414.3984962406015,20,9
2004-09-19,1900-01-01 21:00:00,1.9,1096.0,8.8,931.0,228.0,766.0,121.0,1506.0,1019.0,24.7,46.4,1.4206,364.5187969924812,21,9
2004-09-19,1900-01-01 22:00:00,1.7,1077.0,8.5,920.0,169.0,778.0,99.0,1509.0,935.0,23.6,50.0,1.4383,365.2631578947368,22,9
2004-09-19,1900-01-01 23:00:00,1.8,1084.0,8.7,929.0,189.0,751.0,100.0,1517.0,1081.0,22.7,53.6,1.4632,367.2481203007519,23,9
2004-09-20,1900-01-01 00:00:00,1.1,980.0,5.7,800.0,100.0,863.0,79.0,1407.0,903.0,22.7,53.8,1.4666,339.9548872180451,0,9
2004-09-20,1900-01-01 01:00:00,0.8,882.0,4.0,713.0,71.0,978.0,57.0,1343.0,731.0,22.8,53.0,1.4577,324.0751879699248,1,9
2004-09-20,1900-01-01 02:00:00,0.7,851.0,3.0,655.0,52.0,1051.0,43.0,1301.0,625.0,21.4,57.6,1.4469,313.65413533834584,2,9
2004-09-20,1900-01-01 03:00:00,0.6,819.0,2.2,597.0,114.57692307692308,1112.0,73.55424430641823,1281.0,613.0,19.9,62.3,1.4363,308.69172932330827,3,9
2004-09-20,1900-01-01 04:00:00,0.5,804.0,2.2,601.0,57.0,1122.0,50.0,1281.0,646.0,19.5,63.5,1.4269,308.69172932330827,4,9
